ID,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,Name_hash
44876,M,21.0,,,Hungary,HUN,1908 Summer,1908,Summer,London,Swimming,Swimming Men's 100 metres Freestyle,,dc05428a9ea7b3b1e51838ca0c13592850a6aecb366820e40b2dc9b539337473
44876,M,21.0,,,Hungary,HUN,1908 Summer,1908,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,,dc05428a9ea7b3b1e51838ca0c13592850a6aecb366820e40b2dc9b539337473
44879,M,22.0,173.0,75.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Lightweight,,1621ffbb710c1ecae7940fdfe5bd581662359bedfb7a3d3db3345f8c3ea95fb2
44879,M,26.0,173.0,75.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Lightweight,Silver,1621ffbb710c1ecae7940fdfe5bd581662359bedfb7a3d3db3345f8c3ea95fb2
44879,M,30.0,173.0,75.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Lightweight,,1621ffbb710c1ecae7940fdfe5bd581662359bedfb7a3d3db3345f8c3ea95fb2
44926,M,18.0,155.0,,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Water Polo,Water Polo Men's Water Polo,Silver,9e83164e8fa738923a1e297dfeae341c26e4e7ed58eae01bbba07c8ba50d9498
44926,M,22.0,155.0,,Hungary,HUN,1932 Summer,1932,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Gold,9e83164e8fa738923a1e297dfeae341c26e4e7ed58eae01bbba07c8ba50d9498
44926,M,27.0,155.0,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Water Polo,Water Polo Men's Water Polo,Gold,9e83164e8fa738923a1e297dfeae341c26e4e7ed58eae01bbba07c8ba50d9498
44927,M,32.0,,,Hungary,HUN,1924 Summer,1924,Summer,Paris,Shooting,Shooting Men's Trap,Gold,549ac471257d819e42b88bcb3f8b7143ff043ca269a4afba10b4b98a33bfdb7c
44927,M,32.0,,,Hungary,HUN,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Trap, Team",,549ac471257d819e42b88bcb3f8b7143ff043ca269a4afba10b4b98a33bfdb7c
44928,M,26.0,178.0,90.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Middle-Heavyweight,,83586cd8f3257892a6433d62efb8aedfbd1959b7e02b3012488b58789f93c55c
44929,M,19.0,180.0,67.0,Hungary,HUN,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,,83be30d64cfba44083c2999419831a03a9cd6d23809f4c8bf5b22df16cb4772e
44930,M,21.0,171.0,70.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Road Race, Individual",,022e71d242313edf50b9dd33c710c0506b482af439dc6494c7d17eedf13933ff
44930,M,21.0,171.0,70.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Cycling,Cycling Men's 100 kilometres Team Time Trial,,022e71d242313edf50b9dd33c710c0506b482af439dc6494c7d17eedf13933ff
44931,M,22.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Pairs,,022e71d242313edf50b9dd33c710c0506b482af439dc6494c7d17eedf13933ff
44932,M,19.0,176.0,68.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Road Race, Individual",,dd5489f0be4261eabe13b0dd30be538e4aba1dc1da3010acebc10d33da46e8ff
44932,M,19.0,176.0,68.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Cycling,Cycling Men's 100 kilometres Team Time Trial,,dd5489f0be4261eabe13b0dd30be538e4aba1dc1da3010acebc10d33da46e8ff
45065,M,23.0,193.0,102.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Double Sculls,,71ed40ec483efd83688f7cbbbd594888de0b6a2f1e0d0113c70167a409b099ef
45065,M,27.0,193.0,102.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Double Sculls,,71ed40ec483efd83688f7cbbbd594888de0b6a2f1e0d0113c70167a409b099ef
45113,M,25.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxless Fours,,e1618c6912f6e2f79cab530c74f43a9bde6bceaae6865b32519a340f52c6c592
45119,M,22.0,,,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Gymnastics,Gymnastics Men's Team All-Around,Silver,b367115aba0afa90ff9b70d9961919c4f6f10bb4722182ee93b46e22ca9013c6
45146,M,,,,Hungary,HUN,1908 Summer,1908,Summer,London,Athletics,Athletics Men's High Jump,,fd13068ab82f43b41593a76cb558e875500a006b8829be5685fc1f80a3dc9710
45320,M,32.0,184.0,77.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Sabre, Team",,e835b15539570a14203e3f9e3c48187f307d93271cb693a6bc42ac73702019f9
45320,M,36.0,184.0,77.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's Sabre, Team",Bronze,e835b15539570a14203e3f9e3c48187f307d93271cb693a6bc42ac73702019f9
45336,M,22.0,179.0,90.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Bronze,6676fb061c02bf42544cf1503ed0ddab682c1ff5a35667f31f6a4c0bb5579da3
45336,M,22.0,179.0,90.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold,6676fb061c02bf42544cf1503ed0ddab682c1ff5a35667f31f6a4c0bb5579da3
45336,M,26.0,179.0,90.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",,6676fb061c02bf42544cf1503ed0ddab682c1ff5a35667f31f6a4c0bb5579da3
45336,M,26.0,179.0,90.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Silver,6676fb061c02bf42544cf1503ed0ddab682c1ff5a35667f31f6a4c0bb5579da3
45336,M,30.0,179.0,90.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",,6676fb061c02bf42544cf1503ed0ddab682c1ff5a35667f31f6a4c0bb5579da3
45336,M,30.0,179.0,90.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",,6676fb061c02bf42544cf1503ed0ddab682c1ff5a35667f31f6a4c0bb5579da3
45336,M,34.0,179.0,90.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",,6676fb061c02bf42544cf1503ed0ddab682c1ff5a35667f31f6a4c0bb5579da3
45378,M,23.0,183.0,77.0,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Sabre, Team",Gold,6ab3750bda52fd3c467ac05d9811184209ecf1140650c73002acefccc8763246
45379,F,20.0,158.0,43.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,,c23b946edf213d31a783d1d1ec1e017f367b6e63d2bc86293c2294ef85c1907a
45380,M,,,,Hungary,HUN,1906 Summer,1906,Summer,Athina,Fencing,"Fencing Men's Foil, Individual",,6053c785fac113db2011da85ec91bf449b2aaf2937af03ebbe8cd83fd115a3bc
45380,M,,,,Hungary,HUN,1906 Summer,1906,Summer,Athina,Fencing,"Fencing Men's Sabre, Individual, Three Hits",,6053c785fac113db2011da85ec91bf449b2aaf2937af03ebbe8cd83fd115a3bc
45381,F,,,,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Women's Team All-Around,,0395cc78976c4926079f94c0cafbbcc17d1aee0f690fec5664edc66b2a434182
45405,F,25.0,170.0,,Hungary,HUN,1972 Summer,1972,Summer,Munich,Archery,Archery Women's Individual,,488dfb0d57fbde46fb941d826016d408a5ddb082d0fe1773fafd1aec6ec4a79c
45861,F,15.0,156.0,44.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Individual All-Around,,c353e3a33ebb6d46c97f9a04b9b812730815f39ab2f6d4a33ca83b527a6f6973
45861,F,15.0,156.0,44.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,,c353e3a33ebb6d46c97f9a04b9b812730815f39ab2f6d4a33ca83b527a6f6973
45861,F,15.0,156.0,44.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Floor Exercise,,c353e3a33ebb6d46c97f9a04b9b812730815f39ab2f6d4a33ca83b527a6f6973
45861,F,15.0,156.0,44.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Horse Vault,,c353e3a33ebb6d46c97f9a04b9b812730815f39ab2f6d4a33ca83b527a6f6973
45861,F,15.0,156.0,44.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Uneven Bars,,c353e3a33ebb6d46c97f9a04b9b812730815f39ab2f6d4a33ca83b527a6f6973
45861,F,15.0,156.0,44.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Balance Beam,,c353e3a33ebb6d46c97f9a04b9b812730815f39ab2f6d4a33ca83b527a6f6973
45872,M,27.0,178.0,71.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Modern Pentathlon,Modern Pentathlon Men's Individual,,18623c7a20b16c522b4d90d2c5a8af97b5feeaac97508c7e1dd6fe1d9536029b
45875,M,29.0,173.0,110.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Heavyweight,,67b8362ef0a034ebb954edaefb80ea4573e83a5b9388c78260d8b1e17cefb1ce
45922,M,25.0,202.0,110.0,Hungary,HUN,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,,020d2efd7eb0a978e1b09eeaba2c535d6953a3a529b7c35e6ace7d91ce5a4a10
45922,M,29.0,202.0,110.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,,020d2efd7eb0a978e1b09eeaba2c535d6953a3a529b7c35e6ace7d91ce5a4a10
45935,M,32.0,180.0,65.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed Two Person Keelboat,,166e39afa375d93a186b218f3f0584040fc1c7f981dfee6587c000460fad774b
45936,M,22.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Lightweight,Gold,d765fef5cc5abd157e789b49ea6f891976afbf3c49e845714aca41fd3719e8b5
45937,M,24.0,,,Hungary,HUN,1948 Winter,1948,Winter,Sankt Moritz,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,,20b2f0ff28f188b2dbf106d14bb8863125b2fb95442ffc732154d55c8ccc9b34
45941,M,,,70.0,Pannonia RC/National RC,HUN,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxed Eights,,dab88545037ffee6770e23bf00fbaec654b131461d9fb5862e736ec497720cc7
45943,M,21.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,,69818ee63bbe408deefe6893d646c3bfcdc40bb2a5eb448f105ac9f7a551b9b7
45943,M,20.0,,,Hungary,HUN,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Ice Hockey,Ice Hockey Men's Ice Hockey,,69818ee63bbe408deefe6893d646c3bfcdc40bb2a5eb448f105ac9f7a551b9b7
45957,M,19.0,184.0,75.0,Hungary,HUN,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Middleweight,,43e7b3c70905f309f28e35c60b6efd7378eae8d30a4f9378c9c78ec9e0283833
45957,M,23.0,184.0,75.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Middleweight,,43e7b3c70905f309f28e35c60b6efd7378eae8d30a4f9378c9c78ec9e0283833
45958,M,21.0,180.0,72.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Table Tennis,Table Tennis Men's Singles,,a4474ca86cd10eef2243db5994ee45e3e6a89bd51305d590e251c763330334fe
46039,M,16.0,188.0,71.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Butterfly,,35b7820832a2a155e9cfe7f2d2556be19a722ecb64ee3ffe0b3eac4ec503e3b6
46039,M,16.0,188.0,71.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Individual Medley,,35b7820832a2a155e9cfe7f2d2556be19a722ecb64ee3ffe0b3eac4ec503e3b6
46039,M,16.0,188.0,71.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 400 metres Individual Medley,Bronze,35b7820832a2a155e9cfe7f2d2556be19a722ecb64ee3ffe0b3eac4ec503e3b6
46039,M,16.0,188.0,71.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,,35b7820832a2a155e9cfe7f2d2556be19a722ecb64ee3ffe0b3eac4ec503e3b6
46039,M,20.0,188.0,71.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Butterfly,,35b7820832a2a155e9cfe7f2d2556be19a722ecb64ee3ffe0b3eac4ec503e3b6
46039,M,20.0,188.0,71.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 400 metres Individual Medley,,35b7820832a2a155e9cfe7f2d2556be19a722ecb64ee3ffe0b3eac4ec503e3b6
46039,M,24.0,188.0,71.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 400 metres Individual Medley,,35b7820832a2a155e9cfe7f2d2556be19a722ecb64ee3ffe0b3eac4ec503e3b6
46060,M,26.0,180.0,80.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Handball,Handball Men's Handball,,2c5d08e2ccb2ee9e4d0336c11710c2ff4da5e44f30ef78a2f4f8ab1d70309a5d
46237,F,21.0,171.0,56.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Badminton,Badminton Women's Singles,,cd966ec6d020f036f89d877a003b6c1f5c4024ba12d00a1efc320df525a520de
46238,M,23.0,191.0,89.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,,560c54022a3b161a498890572f96bc9f62e4f4b450d19d5314fa6a18d6cdc751
46238,M,31.0,191.0,89.0,Hungary,HUN,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,,560c54022a3b161a498890572f96bc9f62e4f4b450d19d5314fa6a18d6cdc751
46239,F,16.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 100 metres Freestyle,,be6127c3f8477a9fab600c9051f2aaa2d41cd032ece83efa49ce127d621738b7
46239,F,16.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 400 metres Freestyle,,be6127c3f8477a9fab600c9051f2aaa2d41cd032ece83efa49ce127d621738b7
46239,F,16.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,,be6127c3f8477a9fab600c9051f2aaa2d41cd032ece83efa49ce127d621738b7
46311,F,21.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",,3bc4bc00be0b12ba1052178ad97c65b40688b6bca9a5abb2d41709b17324b03b
46311,F,25.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",,3bc4bc00be0b12ba1052178ad97c65b40688b6bca9a5abb2d41709b17324b03b
46548,M,27.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Water Polo,Water Polo Men's Water Polo,Gold,66df535c672d23363c39b07f5a53a69d245680345906ff9ea2aba4ddc7162f9e
46575,M,22.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Kayak Singles, 10,000 metres",Silver,9c20d72dad366206fd400cc8a361f9a9640e7e59fe4dff4be67f0c3a94ebd90a
46581,M,20.0,170.0,76.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Welterweight, Freestyle",,152016b1d6e8bd87d04ed94f81f3d8ab461ce381fa997af6ae470dba0217cc19
46581,M,28.0,170.0,76.0,Hungary,HUN,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze,152016b1d6e8bd87d04ed94f81f3d8ab461ce381fa997af6ae470dba0217cc19
46584,M,32.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Individual",,8e7aa9912b7d2d8bd8be7df0cff5d8594f3fe6c645586e7b25f6fd6d82dd276d
46584,M,32.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Team",,8e7aa9912b7d2d8bd8be7df0cff5d8594f3fe6c645586e7b25f6fd6d82dd276d
46584,M,44.0,,,Hungary,HUN,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Foil, Individual",,8e7aa9912b7d2d8bd8be7df0cff5d8594f3fe6c645586e7b25f6fd6d82dd276d
46584,M,44.0,,,Hungary,HUN,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Foil, Team",,8e7aa9912b7d2d8bd8be7df0cff5d8594f3fe6c645586e7b25f6fd6d82dd276d
46585,M,25.0,,,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Individual",,e418f6561ea472db98a9bcc226da4d36bf8eda5b01ca84f2ab8c0f4aa9991aa5
46585,M,25.0,,,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Team",,e418f6561ea472db98a9bcc226da4d36bf8eda5b01ca84f2ab8c0f4aa9991aa5
46585,M,34.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Team",,e418f6561ea472db98a9bcc226da4d36bf8eda5b01ca84f2ab8c0f4aa9991aa5
46651,M,27.0,,,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",,fe8ec87b8658a6c5ed6f961eba85f734d49f10192c7fad51d8061c9af85ac00e
46651,M,27.0,,,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Military Rifle, Three Positions, 300 metres",,fe8ec87b8658a6c5ed6f961eba85f734d49f10192c7fad51d8061c9af85ac00e
46651,M,27.0,,,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Military Rifle, Any Position, 600 metres",,fe8ec87b8658a6c5ed6f961eba85f734d49f10192c7fad51d8061c9af85ac00e
46651,M,27.0,,,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Military Rifle, 200, 400, 500 and 600 metres, Team",,fe8ec87b8658a6c5ed6f961eba85f734d49f10192c7fad51d8061c9af85ac00e
46651,M,27.0,,,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Any Position, 50 metres",,fe8ec87b8658a6c5ed6f961eba85f734d49f10192c7fad51d8061c9af85ac00e
46698,M,28.0,192.0,94.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Water Polo,Water Polo Men's Water Polo,Bronze,cab002d9fce2e6de56952c32008db1fc7c298f3546a71ca90779d02475a11c03
46705,M,22.0,,79.0,Pannonia RC/National RC,HUN,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxed Eights,,347aa50649c88122c32c92db0d580b6c20e757d99b9da352286abadcdb6f5a7f
46705,M,38.0,,79.0,Hungary,HUN,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Fours,,347aa50649c88122c32c92db0d580b6c20e757d99b9da352286abadcdb6f5a7f
46705,M,42.0,,79.0,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Fours,,347aa50649c88122c32c92db0d580b6c20e757d99b9da352286abadcdb6f5a7f
46708,M,33.0,162.0,56.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 50 kilometres Walk,,6938f005b3250c5c05d65ba7395c9cf33dbf7d64803f029b631a4e530e2ecac0
46890,M,23.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Water Polo,Water Polo Men's Water Polo,Gold,254344a1c84727b142fcbfbed5d6f0d4cf84f95a8d9a81089cafe02cf6f962a9
47056,M,26.0,178.0,66.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Marathon,,a23b0eb98719db870c8c8acf07b5bcdc2b6f6d305184849cadb698fbe1f8196f
47056,M,26.0,178.0,66.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 3,000 metres Steeplechase",,a23b0eb98719db870c8c8acf07b5bcdc2b6f6d305184849cadb698fbe1f8196f
47080,M,23.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Individual All-Around,,352a390e2b589e723694a397fd4732587c87c7585cd6ae388d2faade78da18ae
47080,M,23.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Floor Exercise,,352a390e2b589e723694a397fd4732587c87c7585cd6ae388d2faade78da18ae
47080,M,23.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Horse Vault,,352a390e2b589e723694a397fd4732587c87c7585cd6ae388d2faade78da18ae
47080,M,23.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Parallel Bars,,352a390e2b589e723694a397fd4732587c87c7585cd6ae388d2faade78da18ae
47080,M,23.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Horizontal Bar,,352a390e2b589e723694a397fd4732587c87c7585cd6ae388d2faade78da18ae
47080,M,23.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Rings,,352a390e2b589e723694a397fd4732587c87c7585cd6ae388d2faade78da18ae
47080,M,23.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Pommelled Horse,,352a390e2b589e723694a397fd4732587c87c7585cd6ae388d2faade78da18ae
47150,M,23.0,187.0,82.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Gold,0d9b181be2c06f0cd034e17f815b3d3dcefdc717c8b941bbf9895622652f2cbe
47150,M,27.0,187.0,82.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",,0d9b181be2c06f0cd034e17f815b3d3dcefdc717c8b941bbf9895622652f2cbe
47151,M,29.0,190.0,78.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Team",,4bc33ba207bef105e35ef00f88218a26a81033975dacb967aaa61acd0b6ba365
47151,M,32.0,190.0,78.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's epee, Individual",,4bc33ba207bef105e35ef00f88218a26a81033975dacb967aaa61acd0b6ba365
47151,M,32.0,190.0,78.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's epee, Team",Silver,4bc33ba207bef105e35ef00f88218a26a81033975dacb967aaa61acd0b6ba365
47152,M,28.0,,,Hungary,HUN,1948 Summer,1948,Summer,London,Modern Pentathlon,Modern Pentathlon Men's Individual,,a70ba36519ae6da3be6c501c44b08fd88503a495a0526b04323f7222d201f452
47153,M,22.0,,,Hungary,HUN,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Individual All-Around,,846b71deb7f9b5f9f122b9ab1896cc372dcb19f69526c38a58a0cc52641d90b9
47153,M,22.0,,,Hungary,HUN,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Team All-Around,,846b71deb7f9b5f9f122b9ab1896cc372dcb19f69526c38a58a0cc52641d90b9
47153,M,22.0,,,Hungary,HUN,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Floor Exercise,,846b71deb7f9b5f9f122b9ab1896cc372dcb19f69526c38a58a0cc52641d90b9
47153,M,22.0,,,Hungary,HUN,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Parallel Bars,,846b71deb7f9b5f9f122b9ab1896cc372dcb19f69526c38a58a0cc52641d90b9
47153,M,22.0,,,Hungary,HUN,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Rings,,846b71deb7f9b5f9f122b9ab1896cc372dcb19f69526c38a58a0cc52641d90b9
47153,M,26.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Individual All-Around,,846b71deb7f9b5f9f122b9ab1896cc372dcb19f69526c38a58a0cc52641d90b9
47153,M,26.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Team All-Around,,846b71deb7f9b5f9f122b9ab1896cc372dcb19f69526c38a58a0cc52641d90b9
47153,M,26.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Floor Exercise,,846b71deb7f9b5f9f122b9ab1896cc372dcb19f69526c38a58a0cc52641d90b9
47153,M,26.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Horse Vault,,846b71deb7f9b5f9f122b9ab1896cc372dcb19f69526c38a58a0cc52641d90b9
47153,M,26.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Parallel Bars,,846b71deb7f9b5f9f122b9ab1896cc372dcb19f69526c38a58a0cc52641d90b9
47153,M,26.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Horizontal Bar,,846b71deb7f9b5f9f122b9ab1896cc372dcb19f69526c38a58a0cc52641d90b9
47153,M,26.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Rings,,846b71deb7f9b5f9f122b9ab1896cc372dcb19f69526c38a58a0cc52641d90b9
47153,M,26.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Pommelled Horse,,846b71deb7f9b5f9f122b9ab1896cc372dcb19f69526c38a58a0cc52641d90b9
47154,M,25.0,175.0,74.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",,0265d7756b0b995409e07476bf7d02cb14f0fed92d1a62346e99ab19367df026
47155,M,23.0,194.0,96.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",,08812e81f762ffb1376c7a9348f708feb310739ee6949de51136baebfcd5adc6
47172,M,20.0,,,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Water Polo,Water Polo Men's Water Polo,,46c8a064b3dde93cae6614842e0437868e85d8bf4503eea519d9283d770efa98
